,val_loss,val_mse,loss,mse
317,611157.2068965518,609012.0625,848549.0025694709,846404.0
318,624758.9792564656,622610.875,846920.2561619718,844773.125
319,620615.978987069,618466.4375,846979.6716311382,844831.375
320,608118.2535021552,605968.5,846890.4756376095,844741.3125
321,613892.645474138,611740.6875,841286.1029215836,839134.875
322,616914.0735452586,614760.9375,841458.5695184622,839306.375
323,619605.0824353448,617451.4375,841741.9427578987,839589.0
324,610650.0115840518,608494.5625,844761.312975828,842605.9375
325,615755.9383081896,613598.25,836667.2323348877,834511.9375
326,609382.4059806034,607224.125,838177.2032974876,836019.375
327,622061.9253771552,619902.1875,836698.9258422154,834541.0
328,610918.0501077586,608758.125,840028.4610296916,837869.1875
329,610555.2125538794,608394.1875,837517.239698325,835357.75
330,617142.0735452586,614978.875,833331.3264655501,831169.625
331,608581.8677262932,606418.4375,833429.3734773506,831266.6875
332,605548.2386853448,603384.5625,832504.2081271412,830341.125
333,609972.2664331896,607806.4375,831369.7353801865,829204.9375
334,601364.6686422414,599198.5,829339.5358536353,827173.9375
335,598677.0479525862,596510.875,826944.6759135897,824778.5
336,623665.5374461206,621496.25,832448.4358583936,830281.1875
337,610656.5972521552,608487.75,829340.8138085268,827172.4375
338,595112.8663793104,592943.75,827486.505995432,825317.3125
339,603869.2120150862,601698.6875,825406.4965978302,823236.4375
340,612500.416487069,610328.6875,825306.1787566616,823135.8125
341,629631.6371228448,627457.75,828486.6431052531,826315.375
342,608889.9943426724,606716.625,825581.8959840122,823409.4375
343,608854.2661637932,606681.0625,827035.0798677198,824862.375
344,597517.231950431,595343.375,822494.4881043015,820320.75
345,595510.8081896552,593336.4375,823186.7565188428,821012.1875
346,597078.3300107758,594903.4375,824845.161733917,822670.375
347,598905.3855064656,596730.5,821042.5344142558,818866.9375
348,595448.1926185344,593272.0,822644.5014631709,820468.125
349,596090.0638469828,593912.875,824477.5888846593,822300.9375
350,615380.7136314656,613201.125,825132.978730491,822955.25
351,602136.4436961206,599959.125,821187.2833793301,819008.875
352,598050.8130387932,595871.0625,820359.7099947659,818181.0
353,594024.7863685344,591845.4375,820603.1218714312,818422.9375
354,607393.7144396552,605212.125,818810.6333388847,816630.6875
355,599396.5592672414,597215.5625,824085.5503188047,821904.8125
356,590681.0083512932,588499.8125,817760.7642272555,815579.5625
357,599040.6872306034,596858.5,815882.6471141035,813700.6875
358,596937.9057112068,594755.1875,816257.3054101637,814075.0625
359,599250.791487069,597067.75,816110.9936001142,813928.0625
360,591470.4000538794,589286.75,819972.2183931291,817788.8125
361,600463.2696659482,598278.4375,815670.0706604492,813486.1875
362,590111.0059267242,587926.75,816727.6032546631,814543.25
363,591421.1276939656,589236.25,815934.5597520936,813749.1875
364,594800.1624461206,592614.4375,814609.9284830606,812424.375
365,589177.762661638,586992.5625,815470.0316187666,813283.625
366,589379.2564655172,587193.5,816681.475340217,814495.375
367,610765.6635237068,608577.0625,815209.547701751,813022.875
368,591526.1893857758,589339.1875,814980.2202012752,812792.8125
369,588423.4671336206,586236.75,817028.9568661972,814841.5
370,589440.0099676724,587251.9375,816056.8555386373,813868.5625
371,594557.5972521552,592368.8125,817391.4824597925,815203.125
372,586321.4450431034,584133.125,815320.6972009421,813131.0
373,592807.3405172414,590618.5,813481.8476636849,811293.25
374,588801.6745689656,586612.25,813984.9210125619,811794.5625
375,591688.1333512932,589498.625,815107.1205748002,812917.8125
376,615882.4587823276,613690.1875,813594.4656690141,811403.875
377,604192.1813038794,602000.9375,816477.4005043777,814286.5625
378,596127.9509698276,593936.625,814284.9080700419,812093.3125
379,597655.6621767242,595464.6875,811101.1680505329,808909.8125
380,605563.0070043104,603371.125,816072.88794252,813881.4375
381,595331.6910021552,593139.375,813244.7623715264,811052.75
382,591856.9498922414,589664.9375,809224.8621288543,807032.625
383,592996.5681573276,590803.8125,811035.75970689,808843.0625
384,597633.5250538794,595441.125,815130.8412994861,812937.875
385,589817.823275862,587623.5625,810318.2349400456,808124.5
386,610883.793911638,608688.5625,810533.5224590788,808338.9375
387,598422.3962823276,596227.3125,810252.8081818614,808058.5625
388,593958.9280711206,591764.875,811258.1702393414,809062.8125
389,591963.2330280172,589767.9375,809716.2698896079,807521.375
390,622627.6072198276,620431.4375,808654.6564046441,806459.625
391,597750.5051185344,595554.875,811677.8216596879,809482.5
392,590139.5140086206,587944.0625,808480.2674628855,806284.5625
